id,timestamp,src_ip,dst_ip,src_port,dst_port,proto,service,state,dur,spkts,sbytes,rate,sttl,sload,sloss,sinpkt,sjit,swin,smean,ct_dst_ltm,ct_src_dport_ltm,dpkts,dbytes,dttl,dload,dloss,dinpkt,djit,dwin,dmean,attack_cat,label
1494,2026-01-01 00:24:53,10.10.7.12,172.16.9.23,9128,5753,tcp,-,REQ,1.41152,5,328,3.542281,64,1858.989,1,282.303989,8.292073,8192,62.88,4,44,2,286,64,1620.948,0,705.759972,20.514223,0,143.0,Reconnaissance,1
1495,2026-01-01 00:24:54,10.10.12.146,172.16.2.171,24164,25,udp,http,CON,0.634949,18,8308,28.348736,64,104676.132,0,35.274941,9.98896,1024,406.657,3,2,13,4274,32,53849.999,0,48.842227,3.848385,8192,328.769,Normal,0
1496,2026-01-01 00:24:55,10.10.7.176,172.16.6.247,55829,443,udp,,REQ,0.001,195,93505,195000.0,128,748040000.0,8,0.005128,3.106705,8192,460.333,28,1,2,849,64,6792000.0,0,0.5,24.804551,1024,424.5,DoS,1
1497,2026-01-01 00:24:56,10.10.2.122,172.16.4.131,57824,445,tcp,https,CON,0.001,16,9399,16000.0,64,75192000.0,2,0.0625,23.283041,255,509.35,4,5,7,3812,64,30496000.0,0,0.142857,15.751201,0,544.571,Exploits,1
1498,2026-01-01 00:24:57,10.10.17.133,172.16.9.248,60019,22,tcp,ssh,REQ,0.343187,190,44776,553.633506,255,1043768.163,6,1.806249,0.0,8192,209.423,40,1,2,1070,128,24942.646,0,171.593661,5.618888,1024,535.0,DoS,1
1499,2026-01-01 00:24:58,10.10.15.135,172.16.6.84,19030,3389,tcp,dns,INT,2.146938,24,6854,11.17871,64,25539.626,0,89.45576,18.160151,255,343.033,3,3,25,7310,32,27238.79,0,85.877529,21.196405,1024,292.4,Normal,0
1500,2026-01-01 00:24:59,10.10.11.37,172.16.9.73,16797,53,udp,dns,REQ,0.333193,205,163030,615.259177,128,3914368.923,7,1.625331,2.198204,8192,745.157,51,6,3,1917,32,46027.389,0,111.064306,23.729608,0,639.0,DoS,1
1501,2026-01-01 00:25:00,10.10.15.5,172.16.8.206,20223,8080,udp,dns,INT,0.752291,192,115516,255.220555,64,1228419.067,7,3.91818,4.652956,1024,557.337,41,2,3,698,64,7422.664,1,250.763502,16.119444,1024,232.667,DoS,1
1502,2026-01-01 00:25:01,10.10.2.54,172.16.1.219,56801,21,tcp,http,RST,0.423714,25,38165,59.002128,64,720581.191,0,16.948541,20.634345,8192,1600.498,3,1,13,11421,128,215636.258,0,32.593348,12.345432,0,878.538,Fuzzers,1
1503,2026-01-01 00:25:02,10.10.10.46,172.16.4.181,5814,3389,tcp,https,RST,3.324164,17,13709,5.114068,64,32992.356,3,195.539058,18.495632,8192,702.822,2,2,10,4443,64,10692.613,0,332.416398,0.0,0,444.3,Normal,0
1504,2026-01-01 00:25:03,10.10.2.31,172.16.6.148,37349,445,udp,ftp,FIN,1.429024,30,15419,20.99335,64,86319.057,1,47.634132,15.541884,8192,463.758,6,5,15,4348,255,24341.09,0,95.268263,13.852037,1024,289.867,Normal,0
1505,2026-01-01 00:25:04,10.10.19.215,172.16.8.231,7495,37773,udp,-,CON,0.730698,3,241,4.105663,64,2638.573,0,243.565993,24.566771,1024,84.611,4,36,2,813,255,8901.078,0,365.348989,27.269854,255,406.5,Reconnaissance,1
1506,2026-01-01 00:25:05,10.10.6.220,172.16.6.95,52788,53,tcp,dns,INT,2.399127,18,11246,7.502729,128,37500.305,0,133.284843,0.0,8192,693.981,2,2,12,3839,128,12801.322,0,199.927264,9.951468,255,319.917,Normal,0
1507,2026-01-01 00:25:06,10.10.19.160,172.16.2.108,19749,10729,icmp,-,RST,1.921832,1,52,0.520337,64,216.46,1,1921.831719,34.359654,8192,58.149,4,49,1,330,32,1373.689,2,1921.831719,10.079617,8192,330.0,Reconnaissance,1
1508,2026-01-01 00:25:07,10.10.16.211,172.16.4.118,39894,22,tcp,ssh,CON,1.405832,22,13805,15.649099,64,78558.477,0,63.901443,25.204427,255,697.735,7,3,18,10731,64,61065.63,0,78.101763,23.414602,255,596.167,Normal,0
1509,2026-01-01 00:25:08,10.10.18.113,172.16.8.186,28542,3389,tcp,ssh,FIN,1.289563,16,8547,12.407301,64,53022.601,1,80.597706,30.182499,255,517.565,3,4,9,5819,64,36099.042,1,143.284811,2.478794,1024,646.556,Normal,0
1510,2026-01-01 00:25:09,10.10.5.168,172.16.4.83,20252,15396,tcp,-,INT,1.793797,4,625,2.229906,64,2787.383,1,448.449359,6.800244,8192,148.694,3,41,3,1262,255,5628.283,1,597.932479,9.993484,0,420.667,Reconnaissance,1
1511,2026-01-01 00:25:10,10.10.8.220,172.16.2.41,51065,22,udp,ftp,FIN,3.280398,22,9109,6.706504,64,22214.381,1,149.10898,15.344665,255,473.999,8,2,22,9841,255,23999.53,0,149.10898,19.969395,1024,447.318,Normal,0
1512,2026-01-01 00:25:11,10.10.11.168,172.16.6.30,45682,21,tcp,https,INT,2.316501,12,6231,5.180226,64,21518.661,0,193.041754,17.52072,8192,510.376,2,1,7,1972,128,6810.271,0,330.928722,20.617891,1024,281.714,Normal,0
1513,2026-01-01 00:25:12,10.10.14.63,172.16.1.93,53313,21,tcp,ssh,REQ,0.403954,214,77239,529.763357,128,1529659.512,7,1.887635,3.961547,8192,396.584,36,6,2,1296,32,25666.292,0,201.976974,4.921832,0,648.0,DoS,1
1514,2026-01-01 00:25:13,10.10.8.224,172.16.6.155,46159,6465,udp,-,CON,2.737677,5,607,1.826366,64,1773.766,0,547.535453,16.355021,255,105.808,3,48,4,1572,128,4593.675,0,684.419316,21.143238,255,393.0,Reconnaissance,1
1515,2026-01-01 00:25:14,10.10.2.20,172.16.4.156,50371,53,tcp,ssh,FIN,1.830285,14,7758,7.649082,64,33909.472,0,130.734649,17.112322,8192,491.198,3,4,12,7606,128,33245.094,1,152.523757,20.955854,255,633.833,Exploits,1
1516,2026-01-01 00:25:15,10.10.2.142,172.16.2.236,47547,21,tcp,http,CON,2.241708,8,3015,3.568708,64,10759.655,0,280.213438,3.958925,1024,437.427,5,2,8,4078,64,14553.192,0,280.213438,9.094446,255,509.75,Normal,0
1517,2026-01-01 00:25:16,10.10.15.219,172.16.9.48,8410,8080,udp,https,CON,1.966241,10,6033,5.085848,64,24546.336,0,196.624051,21.4365,8192,662.407,9,5,8,3168,255,12889.573,0,245.780063,14.426886,255,396.0,Normal,0
1518,2026-01-01 00:25:17,10.10.13.5,172.16.8.137,50059,53,tcp,ftp,FIN,2.448758,20,31673,8.167404,64,103474.477,0,122.437923,20.694067,255,1365.217,4,2,11,3315,64,10829.978,0,222.614405,21.716131,0,301.364,Fuzzers,1
1519,2026-01-01 00:25:18,10.10.5.89,172.16.1.41,26773,3389,tcp,ftp,FIN,1.311441,18,9696,13.725356,128,59147.133,0,72.857856,8.675437,8192,580.739,4,4,12,9034,255,55108.829,0,109.286784,12.41676,0,752.833,Normal,0
1520,2026-01-01 00:25:19,10.10.17.215,172.16.5.174,42720,443,tcp,https,FIN,0.546723,22,8675,40.239767,64,126938.173,0,24.851039,3.082294,8192,354.096,5,3,15,8394,32,122826.401,0,36.44819,1.75123,255,559.6,Normal,0
1521,2026-01-01 00:25:20,10.10.12.9,172.16.7.226,5352,53,icmp,https,REQ,2.797533,19,5850,6.791698,64,16729.025,1,147.238577,15.938862,8192,367.387,4,1,13,6137,255,17549.749,1,215.194843,20.192926,0,472.077,Normal,0
1522,2026-01-01 00:25:21,10.10.2.40,172.16.4.95,29026,3389,tcp,https,CON,3.455421,19,6979,5.498606,64,16157.799,0,181.864271,7.401568,8192,382.815,4,3,11,7137,64,16523.601,2,314.129195,24.348626,255,648.818,Normal,0
1523,2026-01-01 00:25:22,10.10.10.73,172.16.5.170,22867,25,tcp,https,INT,0.598931,17,10705,28.383913,64,142988.136,0,35.231224,17.419717,255,604.751,10,5,13,6622,64,88450.952,0,46.071601,16.612994,1024,509.385,Exploits,1
1524,2026-01-01 00:25:23,10.10.7.38,172.16.8.133,22473,37736,tcp,-,CON,1.997221,3,179,1.502087,64,716.996,0,665.740281,7.859584,255,62.197,4,36,2,833,32,3336.637,0,998.610421,11.057676,8192,416.5,Reconnaissance,1
1525,2026-01-01 00:25:24,10.10.13.185,172.16.3.134,28566,21,tcp,ssh,REQ,0.299705,175,106391,583.907955,64,2839888.056,5,1.712599,2.563255,255,550.366,42,4,3,723,255,19298.992,0,99.90159,14.436569,0,241.0,DoS,1
1526,2026-01-01 00:25:25,10.10.12.220,172.16.8.116,59704,25,icmp,dns,CON,2.771717,12,7433,4.329447,64,21453.853,1,230.97638,8.812902,8192,528.182,3,2,12,3236,64,9340.06,0,230.97638,6.821196,255,269.667,Normal,0
1527,2026-01-01 00:25:26,10.10.12.124,172.16.6.218,46133,8080,tcp,dns,FIN,2.07131,23,7982,11.104082,64,30828.795,0,90.05697,6.954893,8192,345.371,5,1,10,6110,128,23598.589,0,207.131031,0.0,0,611.0,Normal,0
1528,2026-01-01 00:25:27,10.10.9.243,172.16.1.77,53539,21,tcp,ssh,FIN,5.46022,16,8728,2.930285,128,12787.764,0,341.26372,15.215831,1024,552.798,3,1,15,5763,128,8443.617,2,364.014634,20.884695,255,384.2,Normal,0
1529,2026-01-01 00:25:28,10.10.18.66,172.16.7.50,38494,21,tcp,ssh,FIN,1.468423,13,4209,8.853034,64,22930.72,0,112.955628,0.612326,8192,301.615,3,6,9,2933,128,15979.045,1,163.15813,22.070478,255,325.889,Normal,0
1530,2026-01-01 00:25:29,10.10.1.24,172.16.5.177,54904,445,tcp,dns,REQ,3.491022,23,12854,6.588329,64,29456.134,1,151.783547,7.207641,8192,512.122,3,3,11,6507,32,14911.395,0,317.365597,21.032311,255,591.545,Normal,0
1531,2026-01-01 00:25:30,10.10.16.138,172.16.7.47,48601,25,tcp,-,INT,3.598094,19,4713,5.280574,64,10478.882,1,189.373353,0.095086,255,294.822,4,2,18,7575,128,16842.252,0,199.894095,14.965549,8192,420.833,Normal,0
1532,2026-01-01 00:25:31,10.10.14.59,172.16.7.29,6912,80,icmp,https,INT,2.386957,15,13036,6.284151,128,43690.771,0,159.13048,16.910468,255,889.06,5,4,12,4828,64,16181.27,0,198.9131,25.812797,0,402.333,Normal,0
1533,2026-01-01 00:25:32,10.10.2.30,172.16.5.31,43221,53,udp,dns,INT,1.840792,24,16199,13.037869,64,70400.145,0,76.699652,23.349121,8192,675.053,4,5,15,3802,255,16523.326,0,122.719443,15.042989,1024,253.467,Normal,0
1534,2026-01-01 00:25:33,10.10.14.195,172.16.3.10,27246,53,tcp,http,INT,0.288234,211,110824,732.043439,64,3075942.45,7,1.366039,1.284188,255,564.364,28,1,5,1437,64,39884.225,0,57.646852,15.109904,0,287.4,DoS,1
1535,2026-01-01 00:25:34,10.10.2.195,172.16.4.46,32778,8080,tcp,dns,RST,1.811225,18,6849,9.938024,64,30251.344,0,100.62363,26.288925,1024,348.068,5,3,11,5248,128,23179.888,0,164.656849,0.0,0,477.091,Normal,0
1536,2026-01-01 00:25:35,10.10.18.158,172.16.6.250,23878,445,tcp,-,INT,3.04663,23,12326,7.549326,255,32366.257,0,132.46216,7.348205,8192,470.405,2,1,24,11067,32,29060.309,0,126.942903,11.948719,0,461.125,Normal,0
1537,2026-01-01 00:25:36,10.10.13.6,172.16.5.168,5908,6021,tcp,-,FIN,0.8401,4,130,4.761338,64,1237.948,0,210.025018,10.802504,1024,29.085,3,32,2,832,32,7922.866,0,420.050037,0.0,8192,416.0,Reconnaissance,1
1538,2026-01-01 00:25:37,10.10.5.157,172.16.2.234,57525,61368,tcp,-,FIN,1.622918,4,291,2.464697,64,1434.454,0,405.729407,23.053571,1024,69.579,3,55,1,726,128,3578.74,1,1622.91763,25.107992,1024,726.0,Reconnaissance,1
1539,2026-01-01 00:25:38,10.10.7.83,172.16.8.219,15746,9279,tcp,-,CON,1.489595,1,86,0.671323,64,461.87,0,1489.595447,21.444933,8192,78.46,6,43,1,471,32,2529.546,0,1489.595447,14.550105,0,471.0,Reconnaissance,1
1540,2026-01-01 00:25:39,10.10.19.47,172.16.3.4,22399,25,udp,ftp,INT,0.001,25,12663,25000.0,128,101304000.0,1,0.04,19.107287,8192,560.478,3,3,26,13854,32,110832000.0,1,0.038462,24.77135,1024,532.846,Normal,0
1541,2026-01-01 00:25:40,10.10.3.74,172.16.7.145,41723,445,udp,ssh,CON,2.744806,11,5305,4.007569,128,15461.928,0,249.527855,24.989501,8192,581.615,3,3,9,2453,128,7149.502,0,304.978489,4.955851,0,272.556,Exploits,1
1542,2026-01-01 00:25:41,10.10.12.13,172.16.6.64,61689,443,tcp,-,FIN,2.969211,10,4917,3.367898,64,13247.962,1,296.921132,14.536808,255,489.427,4,5,9,4027,128,10850.019,0,329.912369,14.326112,0,447.444,Normal,0
1543,2026-01-01 00:25:42,10.10.7.52,172.16.1.93,18253,21,udp,ssh,INT,1.10236,20,11255,18.142898,64,81679.327,0,55.117986,17.726689,255,581.643,4,4,14,6119,128,44406.557,0,78.73998,10.688013,255,437.071,Normal,0
1544,2026-01-01 00:25:43,10.10.3.50,172.16.4.96,53259,443,tcp,http,CON,2.933146,17,7834,5.795825,64,21366.821,1,172.537982,8.869453,255,405.172,4,1,8,3092,32,8433.267,0,366.643213,0.0,1024,386.5,Normal,0
1545,2026-01-01 00:25:44,10.10.2.199,172.16.8.231,9118,443,tcp,-,FIN,0.057977,12,4353,206.98039,64,600657.092,0,4.831376,32.334356,1024,328.57,3,2,7,5683,128,784179.704,0,8.282358,24.696485,8192,811.857,Normal,0
1546,2026-01-01 00:25:45,10.10.19.55,172.16.6.236,57062,443,udp,ftp,REQ,1.82635,25,20408,13.688505,64,89393.602,0,73.053998,10.948993,255,852.619,2,1,25,11071,32,48494.54,0,73.053998,21.855701,1024,442.84,Normal,0
1547,2026-01-01 00:25:46,10.10.6.253,172.16.3.64,15688,22,tcp,ftp,CON,1.661116,22,10813,13.244111,64,52075.843,0,75.505258,13.083235,8192,594.881,4,1,18,9320,128,44885.495,0,92.284205,16.16336,0,517.778,Normal,0
1548,2026-01-01 00:25:47,10.10.12.220,172.16.4.101,7889,23208,tcp,-,FIN,1.896524,2,124,1.054561,32,523.062,0,948.26179,16.886356,8192,67.777,1,47,1,566,64,2387.526,0,1896.523579,19.601174,8192,566.0,Reconnaissance,1
1549,2026-01-01 00:25:48,10.10.2.252,172.16.7.22,39611,21,udp,dns,FIN,1.8908,21,9385,11.106412,128,39708.067,1,90.03808,21.004414,8192,470.547,3,6,22,9904,128,41903.963,0,85.94544,7.769353,8192,450.182,Normal,0
1550,2026-01-01 00:25:49,10.10.15.103,172.16.3.184,63979,8080,tcp,dns,CON,1.715254,19,19271,11.077076,64,89880.557,0,90.276535,20.911893,255,953.929,1,2,14,6599,32,30777.946,0,122.518155,4.372572,0,471.357,Normal,0
1551,2026-01-01 00:25:50,10.10.16.238,172.16.2.172,61719,8080,udp,https,CON,1.37345,19,11626,13.833778,64,67718.529,0,72.286831,0.0,8192,534.329,7,2,11,6641,32,38682.157,0,124.859072,8.042551,1024,603.727,Normal,0
1552,2026-01-01 00:25:51,10.10.18.66,172.16.1.254,24882,25,tcp,-,FIN,1.680423,17,11106,10.116498,255,52872.388,1,98.848437,30.903177,8192,726.273,2,4,9,2322,32,11054.357,0,186.713715,7.593737,0,258.0,Normal,0
1553,2026-01-01 00:25:52,10.10.16.101,172.16.6.54,6486,53,udp,https,CON,3.299543,16,9280,4.849156,64,22500.083,0,206.22146,29.488532,1024,525.914,3,2,10,7250,255,17578.19,0,329.954336,11.87317,255,725.0,Normal,0
1554,2026-01-01 00:25:53,10.10.9.251,172.16.9.210,6201,3389,tcp,http,INT,1.163409,17,10113,14.612228,64,69540.453,0,68.435833,26.271403,1024,549.686,3,2,14,7499,64,51565.694,0,83.100654,15.959444,255,535.643,Normal,0
1555,2026-01-01 00:25:54,10.10.4.84,172.16.1.70,13771,53,tcp,https,FIN,4.280874,17,8038,3.971152,64,15021.232,0,251.816119,16.318797,0,499.264,1,4,16,11459,64,21414.319,0,267.554626,12.111184,1024,716.188,Normal,0
1556,2026-01-01 00:25:55,10.10.19.153,172.16.9.201,41249,24533,tcp,-,CON,1.101319,3,443,2.724006,64,3217.959,2,367.106367,26.229294,8192,178.987,4,52,3,1743,64,12661.181,0,367.106367,27.510182,1024,581.0,Reconnaissance,1
1557,2026-01-01 00:25:56,10.10.14.27,172.16.2.182,30123,8080,udp,http,CON,2.064065,25,17363,12.112021,64,67296.326,0,82.562606,17.358659,8192,835.017,2,3,19,3660,64,14185.599,0,108.635007,1.068729,1024,192.632,Fuzzers,1
1558,2026-01-01 00:25:57,10.10.15.151,172.16.7.168,56800,8080,tcp,ssh,FIN,2.428327,27,14597,11.118765,64,48089.072,0,89.938043,17.246407,8192,518.405,3,3,16,5379,128,17720.841,0,151.770447,19.506498,0,336.188,Normal,0
1559,2026-01-01 00:25:58,10.10.4.47,172.16.9.204,6895,443,udp,https,INT,0.202508,191,143849,943.170923,64,5682688.757,6,1.060253,1.912172,255,669.479,33,5,2,823,32,32512.237,0,101.254182,7.7007,8192,411.5,DoS,1
1560,2026-01-01 00:25:59,10.10.19.251,172.16.4.170,47989,3389,tcp,dns,FIN,3.3206,14,10011,4.216106,64,24118.536,0,237.185681,19.890759,8192,682.683,7,3,14,3349,255,8068.423,0,237.185681,11.145907,8192,239.214,Exploits,1
1561,2026-01-01 00:26:00,10.10.17.205,172.16.7.217,62136,3389,tcp,ssh,CON,2.399733,17,14465,7.084122,255,48222.032,1,141.160762,24.216114,255,774.581,3,6,15,6698,255,22329.151,0,159.982197,27.341829,0,446.533,Backdoor,1
1562,2026-01-01 00:26:01,10.10.9.19,172.16.6.86,46523,443,tcp,http,REQ,0.269573,187,111531,693.689253,64,3309854.807,12,1.441568,3.471925,255,595.811,25,4,2,569,128,16885.954,0,134.786577,9.839736,1024,284.5,DoS,1
1563,2026-01-01 00:26:02,10.10.15.139,172.16.7.138,62122,53,tcp,https,CON,3.308391,14,3175,4.231664,64,7677.447,1,236.313661,14.201146,8192,248.025,5,2,9,3830,64,9261.299,0,367.599028,9.210852,8192,425.556,Exploits,1
1564,2026-01-01 00:26:03,10.10.16.58,172.16.4.10,61740,21,icmp,ssh,RST,0.682959,14,13804,20.499033,128,161696.373,0,48.782789,4.011573,255,1181.84,4,3,12,4027,128,47171.204,0,56.913253,9.688174,0,335.583,Fuzzers,1
1565,2026-01-01 00:26:04,10.10.16.140,172.16.6.134,23036,7673,tcp,-,FIN,1.177968,6,214,5.093516,64,1453.35,0,196.328021,23.378554,8192,32.103,3,34,4,1775,32,12054.656,0,294.492032,12.146961,255,443.75,Reconnaissance,1
1566,2026-01-01 00:26:05,10.10.16.88,172.16.9.43,63423,443,udp,dns,INT,2.418827,14,7243,5.787928,64,23955.408,0,172.773391,6.789763,1024,522.235,2,3,13,8638,255,28569.214,0,186.063652,14.264133,8192,664.462,Normal,0
1567,2026-01-01 00:26:06,10.10.18.24,172.16.2.136,11787,21,tcp,ssh,CON,2.681613,20,17198,7.458198,64,51306.433,0,134.080653,12.453571,8192,757.311,2,3,11,3898,64,11628.822,1,243.783006,12.777075,1024,354.364,Normal,0
1568,2026-01-01 00:26:07,10.10.16.101,172.16.4.13,54174,22,tcp,https,INT,2.154884,18,12431,8.353118,64,46150.046,1,119.715782,23.426309,1024,724.521,3,3,18,9155,128,33987.907,2,119.715782,0.0,255,508.611,Normal,0
1569,2026-01-01 00:26:08,10.10.1.46,172.16.6.209,61666,21,tcp,http,REQ,1.660088,21,9535,12.649928,128,45949.359,1,79.051831,26.774645,8192,493.915,7,3,21,6940,32,33444.001,0,79.051831,6.520641,1024,330.476,Normal,0
1570,2026-01-01 00:26:09,10.10.6.16,172.16.5.79,51604,53,udp,dns,CON,1.523412,17,17254,11.159165,128,90607.165,1,89.612443,22.946115,8192,957.417,4,3,14,7854,255,41244.272,1,108.815109,22.127483,1024,561.0,Normal,0
1571,2026-01-01 00:26:10,10.10.17.162,172.16.4.186,52447,25,udp,ftp,CON,3.044541,19,9013,6.240678,128,23683.044,0,160.239001,21.777292,255,457.21,4,3,10,3702,64,9727.575,1,304.454102,21.141519,8192,370.2,Normal,0
1572,2026-01-01 00:26:11,10.10.7.216,172.16.4.115,23634,53,tcp,http,RST,2.064434,22,11143,10.656673,64,43180.84,0,93.837914,4.314445,8192,471.816,4,3,19,10276,128,39821.082,1,108.654427,15.877733,255,540.842,Normal,0
1573,2026-01-01 00:26:12,10.10.19.161,172.16.6.87,47109,8080,tcp,dns,RST,0.840537,17,4688,20.225157,64,44619.076,0,49.443374,5.845771,0,323.368,4,4,14,2348,255,22347.609,1,60.038382,10.353994,8192,167.714,Normal,0
1574,2026-01-01 00:26:13,10.10.12.203,172.16.7.157,30872,3389,tcp,-,RST,0.777107,18,3662,23.162821,64,37698.779,0,43.172633,2.936484,255,239.35,3,2,8,2084,255,21453.92,0,97.138425,14.344125,255,260.5,Exploits,1
1575,2026-01-01 00:26:14,10.10.10.200,172.16.7.168,11925,3389,tcp,dns,FIN,3.464807,20,6308,5.772327,64,14564.734,0,173.240372,5.496066,8192,307.587,6,3,12,6667,64,15393.64,0,288.733954,7.761703,0,555.583,Normal,0
1576,2026-01-01 00:26:15,10.10.15.182,172.16.3.1,35210,8080,tcp,https,FIN,1.009362,12,8575,11.888695,255,67963.708,0,84.113519,16.423685,1024,702.438,5,2,5,3379,255,26781.268,0,201.872445,23.85637,255,675.8,Normal,0
1577,2026-01-01 00:26:16,10.10.3.18,172.16.3.207,57946,9364,tcp,-,CON,2.100004,7,548,3.333327,64,2087.615,2,300.000596,24.049759,255,91.786,5,42,5,3152,32,12007.595,0,420.000835,22.453466,1024,630.4,Reconnaissance,1
1578,2026-01-01 00:26:17,10.10.16.220,172.16.8.246,31929,445,udp,dns,INT,3.285997,17,5982,5.173468,64,14563.616,0,193.293946,24.017461,8192,360.961,7,4,9,4614,32,11233.12,1,365.110786,15.447865,0,512.667,Exploits,1
1579,2026-01-01 00:26:18,10.10.10.248,172.16.2.189,31454,3389,icmp,dns,FIN,2.396318,22,12404,9.180751,255,41410.196,0,108.923546,0.0,8192,537.978,4,2,14,5201,255,17363.305,0,171.165573,9.043993,1024,371.5,Backdoor,1
1580,2026-01-01 00:26:19,10.10.11.82,172.16.3.201,53086,22,icmp,ftp,FIN,0.966593,18,12154,18.622102,128,100592.457,1,53.699631,14.672929,8192,665.164,9,5,10,2742,32,22694.135,0,96.659335,17.313114,8192,274.2,Exploits,1
1581,2026-01-01 00:26:20,10.10.11.97,172.16.3.95,63490,53,udp,http,CON,0.682736,18,2459,26.364491,64,28813.459,0,37.929805,12.533793,255,153.993,2,2,19,8529,64,99938.996,0,35.9335,18.826285,0,448.895,Exploits,1
1582,2026-01-01 00:26:21,10.10.11.15,172.16.7.88,65097,53,tcp,ftp,FIN,3.856877,29,28078,7.519036,64,58239.861,0,132.99577,0.0,8192,838.998,2,5,16,4835,255,10028.839,0,241.054833,14.76823,1024,302.188,Normal,0
1583,2026-01-01 00:26:22,10.10.13.154,172.16.2.4,58395,443,udp,dns,INT,0.654719,24,14172,36.65695,128,173167.433,0,27.279956,22.46889,8192,709.457,8,4,16,6380,64,77957.114,1,40.919934,6.895503,255,398.75,Normal,0
1584,2026-01-01 00:26:23,10.10.4.126,172.16.5.248,14294,21,tcp,-,FIN,1.191404,23,14061,19.304957,64,94416.348,0,51.800167,22.217902,8192,665.893,6,2,11,6005,255,40322.18,2,108.30944,22.175757,0,545.909,Normal,0
1585,2026-01-01 00:26:24,10.10.17.253,172.16.6.220,16475,21,tcp,ftp,REQ,0.291437,210,130563,720.566544,64,3583974.465,7,1.387797,0.895103,8192,736.375,47,3,0,0,64,0.0,0,291.437344,18.983607,8192,0.0,DoS,1
1586,2026-01-01 00:26:25,10.10.17.17,172.16.5.157,51907,3389,tcp,-,FIN,1.559234,24,23734,15.392176,64,121772.637,2,64.968071,12.214254,8192,1072.575,4,5,19,7657,64,39285.964,0,82.064932,5.6833,8192,403.0,Fuzzers,1
1587,2026-01-01 00:26:26,10.10.2.83,172.16.2.65,52065,53,tcp,http,CON,2.431186,16,8203,6.581151,64,26992.59,0,151.949108,16.309422,8192,480.657,5,1,10,4395,128,14462.079,0,243.118573,14.905149,1024,439.5,Normal,0
1588,2026-01-01 00:26:27,10.10.14.39,172.16.7.233,40444,22,icmp,https,CON,0.185451,22,13607,118.629935,64,586980.919,1,8.429576,18.724126,8192,746.506,5,1,20,10879,32,469300.023,0,9.272533,6.96283,8192,543.95,Normal,0
1589,2026-01-01 00:26:28,10.10.1.68,172.16.2.146,44693,25,udp,-,FIN,1.568561,18,7786,11.475488,64,39710.29,0,87.14226,9.161658,8192,518.735,5,2,8,3365,255,17162.231,0,196.070085,11.643609,1024,420.625,Normal,0
1590,2026-01-01 00:26:29,10.10.9.207,172.16.9.65,47900,443,tcp,dns,CON,2.545458,21,12273,8.24999,64,38572.239,1,121.212268,7.268484,1024,653.682,2,1,18,12011,32,37748.812,0,141.414312,11.953909,0,667.278,Normal,0
1591,2026-01-01 00:26:30,10.10.9.202,172.16.5.60,11946,21,tcp,ftp,REQ,2.54918,18,11662,7.061093,128,36598.43,0,141.621132,5.227236,1024,780.671,1,1,13,7780,64,24415.691,0,196.090799,4.360698,1024,598.462,Normal,0
1592,2026-01-01 00:26:31,10.10.17.33,172.16.5.140,33318,80,udp,ftp,CON,1.170301,17,10557,14.526173,32,72166.025,1,68.841259,28.400332,1024,646.652,3,2,8,5360,255,36640.134,0,146.287675,6.941835,255,670.0,Normal,0
1593,2026-01-01 00:26:32,10.10.9.239,172.16.8.250,39746,445,tcp,dns,FIN,0.676119,24,26314,35.496712,64,311353.497,0,28.171623,25.976135,8192,1214.429,2,2,17,9094,255,107602.368,0,39.771703,23.701139,1024,534.941,Fuzzers,1
1594,2026-01-01 00:26:33,10.10.19.69,172.16.3.87,45930,25,udp,http,INT,2.035084,21,12257,10.318982,64,48182.768,0,96.908782,5.168508,255,623.627,6,4,10,7236,128,28445.012,0,203.508442,0.0,0,723.6,Normal,0
1595,2026-01-01 00:26:34,10.10.18.244,172.16.1.125,14809,25,icmp,http,FIN,0.356291,20,4916,56.133876,64,110381.655,1,17.814554,6.937809,0,219.22,2,3,21,10610,255,238232.171,0,16.966242,18.892002,255,505.238,Exploits,1
1596,2026-01-01 00:26:35,10.10.6.142,172.16.2.220,41366,443,udp,ftp,INT,0.001,195,115716,195000.0,128,925728000.0,4,0.005128,2.585238,255,608.263,35,4,2,1112,255,8896000.0,0,0.5,15.588449,255,556.0,DoS,1
1597,2026-01-01 00:26:36,10.10.4.29,172.16.6.226,28086,445,tcp,http,CON,1.97315,26,14055,13.176902,64,56985.034,0,75.890371,1.635019,8192,654.934,4,2,20,4317,255,17502.981,0,98.657482,21.962598,255,215.85,Normal,0
1598,2026-01-01 00:26:37,10.10.5.223,172.16.1.103,43326,25,tcp,http,CON,1.033507,22,12240,21.28674,64,94745.343,0,46.977603,32.559492,8192,547.171,7,3,14,7502,128,58070.225,1,73.821948,3.442273,1024,535.857,Normal,0
1599,2026-01-01 00:26:38,10.10.4.154,172.16.5.139,17082,32542,tcp,-,FIN,0.640048,7,514,10.936672,255,6424.514,0,91.435493,8.39087,0,85.452,4,41,4,2291,255,28635.332,0,160.012113,17.387709,8192,572.75,Reconnaissance,1
1600,2026-01-01 00:26:39,10.10.15.229,172.16.2.144,62372,25,tcp,-,FIN,1.103638,12,5756,10.873134,64,41723.839,1,91.969806,21.836031,255,570.153,4,3,9,4862,32,35243.451,0,122.626408,22.825132,1024,540.222,Normal,0
